ENSG00000004059	NM_001662
ENSG00000004059	NP_001653
ENSG00000004139	NM_015077
ENSG00000004139	NP_055892
ENSG00000004142	NM_015584
ENSG00000004399	NM_015103
ENSG00000004399	NP_055918
ENSG00000004455	NM_001199199
ENSG00000004455	NM_001625
ENSG00000004455	NM_013411
ENSG00000004455	NP_001186128
ENSG00000004455	NP_001616
ENSG00000004455	NP_037543
ENSG00000004455	NR_037591
ENSG00000004455	NR_037592
ENSG00000004468	NM_001775
ENSG00000004468	NP_001766
ENSG00000004478	NM_002014
ENSG00000004478	NP_002005
ENSG00000004487	NM_001009999
ENSG00000004487	NM_015013
ENSG00000004487	NP_001009999
ENSG00000004487	NP_055828
ENSG00000004534	NM_001167582
ENSG00000004534	NM_005777
ENSG00000004534	NP_001161054
ENSG00000004534	NP_005768
ENSG00000004660	NM_032294
ENSG00000004660	NM_172206
ENSG00000004660	NM_172207
ENSG00000004660	NP_115670
ENSG00000004660	NP_757343
ENSG00000004660	NP_757344
ENSG00000004700	NM_002907
ENSG00000004700	NM_032941
ENSG00000004700	NP_002898
ENSG00000004700	NP_116559
ENSG00000004766	NM_017667
ENSG00000004766	NM_024553
ENSG00000004766	NP_060137
ENSG00000004766	NP_078829
ENSG00000004776	NM_144617
ENSG00000004776	NP_653218
ENSG00000004777	NM_001172630
ENSG00000004777	NM_052948
ENSG00000004777	NP_001166101
ENSG00000004777	NP_443180
ENSG00000004779	NM_005003
ENSG00000004779	NP_004994
ENSG00000004799	NM_002612
ENSG00000004799	NP_002603
ENSG00000004809	NM_033125
ENSG00000004809	NP_149116
ENSG00000004838	NM_015896
ENSG00000004838	NP_056980
ENSG00000004846	NM_001163941
ENSG00000004846	NM_001163942
ENSG00000004846	NM_001163993
ENSG00000004846	NM_178559
ENSG00000004846	NP_001157413
ENSG00000004846	NP_001157414
ENSG00000004846	NP_001157465
ENSG00000004846	NP_848654
ENSG00000004848	NM_139058
ENSG00000004848	NP_620689
ENSG00000004864	NM_001160210
ENSG00000004864	NM_014251
ENSG00000004864	NP_001153682
ENSG00000004864	NP_055066
ENSG00000004866	NM_018412
ENSG00000004866	NM_021908
ENSG00000004866	NP_060882
ENSG00000004866	NP_068708
ENSG00000004866	NR_002332
ENSG00000004897	NM_001114091
ENSG00000004897	NM_001256
ENSG00000004897	NP_001107563
ENSG00000004897	NP_001247
ENSG00000004939	NM_000342
ENSG00000004939	NP_000333
ENSG00000004948	NM_001164737
ENSG00000004948	NM_001164738
ENSG00000004948	NM_001742
ENSG00000004948	NP_001158209
ENSG00000004948	NP_001158210
ENSG00000004948	NP_001733
ENSG00000004961	NM_001122608
ENSG00000004961	NM_001171991
ENSG00000004961	NM_005333
ENSG00000004961	NP_001116080
ENSG00000004961	NP_001165462
ENSG00000004961	NP_005324
ENSG00000004975	NM_004422
ENSG00000004975	NP_004413
ENSG00000005001	NM_022119
ENSG00000005001	NP_071402
ENSG00000005007	NM_002911
ENSG00000005007	NP_002902
ENSG00000005020	NM_003930
ENSG00000005020	NP_003921
ENSG00000005022	NM_001152
ENSG00000005022	NP_001143
ENSG00000005059	NM_017918
ENSG00000005059	NP_060388
ENSG00000005073	NM_005523
ENSG00000005073	NP_005514
ENSG00000005075	NM_006234
ENSG00000005075	NP_006225
ENSG00000005100	NM_001199699
ENSG00000005100	NM_020162
ENSG00000005100	NP_001186628
ENSG00000005100	NP_064547
ENSG00000005102	NM_001040002
ENSG00000005102	NM_004527
ENSG00000005102	NM_013999
ENSG00000005102	NP_001035091
ENSG00000005102	NP_004518
ENSG00000005102	NP_054705
ENSG00000005108	NM_015204
ENSG00000005108	NP_056019
ENSG00000005156	NM_002311
ENSG00000005156	NM_013975
ENSG00000005156	NP_002302
ENSG00000005156	NP_039269
ENSG00000005175	NM_001146075
ENSG00000005175	NM_001146076
ENSG00000005175	NM_024604
ENSG00000005175	NP_001139547
ENSG00000005175	NP_001139548
ENSG00000005175	NP_078880
ENSG00000005187	NM_005622
ENSG00000005187	NM_202000
ENSG00000005187	NP_005613
ENSG00000005187	NP_973729
ENSG00000005189	NM_001144924
ENSG00000005189	NM_001199053
ENSG00000005189	NM_030941
ENSG00000005189	NP_001138396
ENSG00000005189	NP_001185982
ENSG00000005189	NP_112203
ENSG00000005194	NM_020313
ENSG00000005194	NP_064709
ENSG00000005206	NM_001077238
ENSG00000005206	NM_152988
ENSG00000005206	NP_001070706
ENSG00000005206	NP_694533
ENSG00000005238	NM_025182
ENSG00000005238	NP_079458
ENSG00000005243	NM_016429
ENSG00000005243	NP_057513
ENSG00000005249	NM_002736
ENSG00000005249	NP_002727
ENSG00000005302	NM_001193270
ENSG00000005302	NM_006800
ENSG00000005302	NM_078628
ENSG00000005302	NM_078629
ENSG00000005302	NP_001180199
ENSG00000005302	NP_006791
ENSG00000005302	NP_523352
ENSG00000005302	NP_523353
ENSG00000005339	NM_001079846
ENSG00000005339	NM_004380
ENSG00000005339	NP_001073315
ENSG00000005339	NP_004371
ENSG00000005379	NM_004758
ENSG00000005379	NM_024418
ENSG00000005379	NP_004749
ENSG00000005379	NP_077729
ENSG00000005381	NM_000250
ENSG00000005381	NP_000241
ENSG00000005421	NM_000446
ENSG00000005421	NP_000437
ENSG00000005436	NM_001201334
ENSG00000005436	NM_001201335
ENSG00000005436	NM_003203
ENSG00000005436	NP_001188263
ENSG00000005436	NP_001188264
ENSG00000005436	NP_003194
ENSG00000005448	NM_032118
ENSG00000005448	NP_115494
ENSG00000005469	NM_001143935
ENSG00000005469	NM_001243745
ENSG00000005469	NM_021151
ENSG00000005469	NP_001137407
ENSG00000005469	NP_001230674
ENSG00000005469	NP_066974
ENSG00000005471	NM_000443
ENSG00000005471	NM_018849
ENSG00000005471	NM_018850
ENSG00000005471	NP_000434
ENSG00000005471	NP_061337
ENSG00000005471	NP_061338
ENSG00000005483	NM_018682
ENSG00000005483	NM_182931
ENSG00000005483	NP_061152
ENSG00000005483	NP_891847
ENSG00000005486	NM_001040456
ENSG00000005486	NM_001040457
ENSG00000005486	NP_001035546
ENSG00000005486	NP_001035547
ENSG00000005513	NM_014587
ENSG00000005513	NP_055402
ENSG00000005700	NM_015525
ENSG00000005700	NP_056340
ENSG00000005801	NM_001130519
ENSG00000005801	NM_001130520
ENSG00000005801	NM_001242841
ENSG00000005801	NM_001242842
ENSG00000005801	NM_001242843
ENSG00000005801	NM_007152
ENSG00000005801	NP_001123991
ENSG00000005801	NP_001123992
ENSG00000005801	NP_001229770
ENSG00000005801	NP_001229771
ENSG00000005801	NP_001229772
ENSG00000005801	NP_009083
ENSG00000005801	NR_040083
ENSG00000005810	NM_015057
ENSG00000005810	NP_055872
ENSG00000005812	NM_012158
ENSG00000005812	NP_036290
ENSG00000005844	NM_001114380
ENSG00000005844	NM_002209
ENSG00000005844	NP_001107852
ENSG00000005844	NP_002200
ENSG00000005882	NM_001199898
ENSG00000005882	NM_001199899
ENSG00000005882	NM_001199900
ENSG00000005882	NM_002611
ENSG00000005882	NP_001186827
ENSG00000005882	NP_001186828
ENSG00000005882	NP_002602
ENSG00000005884	NM_002204
ENSG00000005884	NM_005501
ENSG00000005884	NP_002195
ENSG00000005884	NP_005492
ENSG00000005889	NM_001178084
ENSG00000005889	NM_001178085
ENSG00000005889	NM_001178086
ENSG00000005889	NM_001178095
ENSG00000005889	NM_003410
ENSG00000005889	NP_001171555
ENSG00000005889	NP_001171556
ENSG00000005889	NP_001171557
ENSG00000005889	NP_001171566
ENSG00000005889	NP_003401
ENSG00000005893	NM_001122606
ENSG00000005893	NM_002294
ENSG00000005893	NM_013995
ENSG00000005893	NP_001116078
ENSG00000005893	NP_002285
ENSG00000005893	NP_054701
ENSG00000005955	NM_024835
ENSG00000005955	NP_079111
ENSG00000005961	NM_000419
ENSG00000005961	NP_000410
ENSG00000005981	NM_016116
ENSG00000005981	NM_145872
ENSG00000005981	NP_057200
ENSG00000005981	NP_665879
ENSG00000006007	NM_016641
ENSG00000006007	NP_057725
ENSG00000006015	NM_001100418
ENSG00000006015	NM_001100419
ENSG00000006015	NP_001093888
ENSG00000006015	NP_001093889
ENSG00000006016	NM_004750
ENSG00000006016	NP_004741
ENSG00000006025	NM_145798
ENSG00000006025	NP_665741
ENSG00000006042	NM_001033504
ENSG00000006042	NM_015544
ENSG00000006042	NP_001028676
ENSG00000006042	NP_056359
ENSG00000006047	NM_015982
ENSG00000006047	NP_057066
ENSG00000006059	NM_004138
ENSG00000006059	NP_004129
ENSG00000006062	NM_003954
ENSG00000006062	NP_003945
ENSG00000006071	NM_000352
ENSG00000006071	NP_000343
ENSG00000006074	NM_002988
ENSG00000006074	NP_002979
ENSG00000006075	NM_002983
ENSG00000006075	NP_002974
ENSG00000006114	NM_001163544
ENSG00000006114	NM_001163545
ENSG00000006114	NM_001163547
ENSG00000006114	NM_007247
ENSG00000006114	NM_080550
ENSG00000006114	NM_198882
ENSG00000006114	NP_001157016
ENSG00000006114	NP_001157017
ENSG00000006114	NP_001157019
ENSG00000006114	NP_009178
ENSG00000006114	NP_542117
ENSG00000006114	NP_942583
ENSG00000006116	NM_006539
ENSG00000006116	NP_006530
ENSG00000006118	NM_017870
ENSG00000006118	NM_178031
ENSG00000006118	NP_060340
ENSG00000006118	NP_821174
ENSG00000006125	NM_001030006
ENSG00000006125	NM_001282
ENSG00000006125	NP_001025177
ENSG00000006125	NP_001273
ENSG00000006128	NM_003182
ENSG00000006128	NM_013996
ENSG00000006128	NM_013997
ENSG00000006128	NM_013998
ENSG00000006128	NP_003173
ENSG00000006128	NP_054702
ENSG00000006128	NP_054703
ENSG00000006128	NP_054704
ENSG00000006194	NM_005741
ENSG00000006194	NP_005732
ENSG00000006210	NM_002996
ENSG00000006210	NP_002987
ENSG00000006282	NM_022827
ENSG00000006282	NP_073738
ENSG00000006283	NM_018896
ENSG00000006283	NM_198376
ENSG00000006283	NM_198377
ENSG00000006283	NM_198378
ENSG00000006283	NM_198379
ENSG00000006283	NM_198380
ENSG00000006283	NM_198382
ENSG00000006283	NM_198383
ENSG00000006283	NM_198384
ENSG00000006283	NM_198385
ENSG00000006283	NM_198386
ENSG00000006283	NM_198387
ENSG00000006283	NM_198388
ENSG00000006283	NM_198396
ENSG00000006283	NM_198397
ENSG00000006283	NP_061496
ENSG00000006283	NP_938190
ENSG00000006283	NP_938191
ENSG00000006283	NP_938192
ENSG00000006283	NP_938193
ENSG00000006283	NP_938194
ENSG00000006283	NP_938196
ENSG00000006283	NP_938197
ENSG00000006283	NP_938198
ENSG00000006283	NP_938199
ENSG00000006283	NP_938200
ENSG00000006283	NP_938201
ENSG00000006283	NP_938202
ENSG00000006283	NP_938406
ENSG00000006283	NP_938407
ENSG00000006327	NM_016639
ENSG00000006327	NP_057723
ENSG00000006377	NM_005222
ENSG00000006377	NP_005213
ENSG00000006432	NM_033141
ENSG00000006432	NP_149132
ENSG00000006451	NM_005402
ENSG00000006451	NP_005393
ENSG00000006453	NM_018842
ENSG00000006453	NP_061330
ENSG00000006459	NM_030647
ENSG00000006459	NP_085150
ENSG00000006468	NM_001163147
ENSG00000006468	NM_001163148
ENSG00000006468	NM_001163149
ENSG00000006468	NM_001163150
ENSG00000006468	NM_001163151
ENSG00000006468	NM_001163152
ENSG00000006468	NM_004956
ENSG00000006468	NP_001156619
ENSG00000006468	NP_001156620
ENSG00000006468	NP_001156621
ENSG00000006468	NP_001156622
ENSG00000006468	NP_001156623
ENSG00000006468	NP_001156624
ENSG00000006468	NP_004947
ENSG00000006530	NM_018238
ENSG00000006530	NP_060708
ENSG00000006534	NM_000694
ENSG00000006534	NM_001030010
ENSG00000006534	NM_001161473
ENSG00000006555	NM_001114108
ENSG00000006555	NM_017904
ENSG00000006555	NP_001107580
ENSG00000006555	NP_060374
ENSG00000006576	NM_001127357
ENSG00000006576	NM_001127358
ENSG00000006576	NM_001127359
ENSG00000006576	NM_001127360
ENSG00000006576	NM_020432
ENSG00000006576	NP_001120829
ENSG00000006576	NP_001120830
ENSG00000006576	NP_001120831
ENSG00000006576	NP_001120832
ENSG00000006576	NP_065165
ENSG00000006606	NM_006072
ENSG00000006606	NP_006063
ENSG00000006607	NM_014808
ENSG00000006607	NP_055623
ENSG00000006611	NM_005709
ENSG00000006611	NM_153676
ENSG00000006611	NP_005700
ENSG00000006611	NP_710142
ENSG00000006625	NM_001199815
ENSG00000006625	NM_001199816
ENSG00000006625	NM_001199817
ENSG00000006625	NM_024051
ENSG00000006625	NP_001186744
ENSG00000006625	NP_001186745
ENSG00000006625	NP_001186746
ENSG00000006625	NP_076956
ENSG00000006625	NR_037669
ENSG00000006634	NM_006716
ENSG00000006634	NP_006707
ENSG00000006638	NM_001060
ENSG00000006638	NM_201636
ENSG00000006638	NP_001051
ENSG00000006638	NP_963998
ENSG00000006652	NM_001007245
ENSG00000006652	NM_001197079
ENSG00000006652	NM_001197080
ENSG00000006652	NM_001550
ENSG00000006652	NP_001007246
ENSG00000006652	NP_001184008
ENSG00000006652	NP_001184009
ENSG00000006652	NP_001541
ENSG00000006659	NM_020129
ENSG00000006659	NM_203471
ENSG00000006659	NP_064514
ENSG00000006659	NP_982297
ENSG00000006695	NM_001303
ENSG00000006695	NP_001294
ENSG00000006704	NM_001199207
ENSG00000006704	NM_005685
ENSG00000006704	NM_016328
ENSG00000006704	NP_001186136
